Image Name,ID,CTE,Yaw
image_00389.png,390,0.015392546,1.5063537424112814
image_00390.png,391,0.015392546,2.1792869874959555
image_00391.png,392,-0.0063568857,2.8105410726497606
image_00392.png,393,-0.01800588,3.1302143917796283
image_00393.png,394,-0.021169053,4.397682702969385
image_00394.png,395,-0.021169053,3.1302143917796283
image_00395.png,396,-0.026507001,2.9468817000931367
image_00396.png,397,-0.03579279,4.397682702969385
image_00397.png,398,-0.049886547,4.099469370636098
image_00398.png,399,-0.049886547,4.099469370636098
image_00399.png,400,-0.051152013,4.7354132657907
image_00400.png,401,-0.051152013,4.7354132657907
image_00401.png,402,-0.051152013,4.7354132657907
image_00402.png,403,-0.051152013,4.7354132657907
image_00403.png,404,-0.06258501,5.216385132542524
image_00404.png,405,-0.06258501,5.216385132542524
image_00405.png,406,-0.06258501,5.216385132542524
image_00406.png,407,-0.08234437,5.873724517271818
image_00407.png,408,-0.089369975,5.216385132542524
image_00408.png,409,-0.089369975,5.216385132542524
image_00409.png,410,-0.089369975,5.216385132542524
image_00410.png,411,-0.089369975,5.216385132542524
image_00411.png,412,-0.089369975,4.099469370636098
image_00412.png,413,-0.089369975,3.7146790599750914
image_00413.png,414,-0.028058574,2.467719011490951
image_00414.png,415,0.0011444396,0.6735526448310716
image_00415.png,416,-0.028058574,0.6735526448310716
image_00416.png,417,-0.03777238,2.467719011490951
image_00417.png,418,-0.03777238,0.13447323610518597
image_00418.png,419,0.015009172,-0.5114058106720106
image_00419.png,420,0.01747971,-1.276405086882539
image_00420.png,421,0.01747971,-1.276405086882539
image_00421.png,422,0.01747971,-1.276405086882539
image_00422.png,423,0.01747971,-1.276405086882539
image_00423.png,424,0.01747971,-1.276405086882539
image_00424.png,425,0.016043136,-1.276405086882539
image_00425.png,426,0.015009172,-0.8118379833277262
image_00426.png,427,0.016043136,-1.276405086882539
image_00427.png,428,0.016043136,-1.2795520873326625
image_00428.png,429,0.0031702654,-0.8118379833277262
image_00429.png,430,-0.009145999,-0.573787694250261
image_00430.png,431,0.0031702654,-0.8118379833277262
image_00431.png,432,0.0031702654,-0.8118379833277262
image_00432.png,433,-0.005455749,-0.573787694250261
image_00433.png,434,-0.005455749,-0.573787694250261
image_00434.png,435,-0.005455749,-0.573787694250261
image_00435.png,436,0.0031702654,-0.8118379833277262
image_00436.png,437,0.016043136,-1.68557648672774
image_00437.png,438,0.029125776,-1.7989609638225164
image_00438.png,439,0.04963571,-2.2381919198001565
image_00439.png,440,0.04963571,-1.7989609638225164
image_00440.png,441,0.04963571,-1.7989609638225164
image_00441.png,442,0.029125776,-1.68557648672774
image_00442.png,443,0.0031702654,0.06295457826618671
image_00443.png,444,-0.005455749,0.8356280493846382
image_00444.png,445,-0.005455749,0.8356280493846382
image_00445.png,446,-0.022075454,0.8356280493846382
image_00446.png,447,-0.022075454,-0.09353474867319288
image_00447.png,448,0.018583862,-1.68557648672774
image_00448.png,449,0.018583862,-1.68557648672774
image_00449.png,450,0.00020373087,-1.68557648672774
image_00450.png,451,-0.022075454,-1.6401848224051996
image_00451.png,452,-0.022075454,-0.9005079045402878
image_00452.png,453,-0.022075454,-0.09353474867319288
image_00453.png,454,-0.022075454,-0.09353474867319288
image_00454.png,455,-0.0065028854,-0.9005079045402878
image_00455.png,456,0.00020373087,-1.6401848224051996
image_00456.png,457,0.018583862,-2.492491226495447
image_00457.png,458,0.021579465,-3.365671954026332
image_00458.png,459,0.02238247,-4.03575833720742
image_00459.png,460,0.032339554,-4.244860835451112
image_00460.png,461,0.12309254,-5.849236880986277
image_00461.png,462,0.14918801,-6.389647681383294
image_00462.png,463,0.15531313,-7.071202849908236
image_00463.png,464,0.27560872,-8.294142607727872
image_00464.png,465,0.31649393,-8.294142607727872
image_00465.png,466,0.31649393,-8.294142607727872
image_00466.png,467,0.31649393,-8.294142607727872
image_00467.png,468,0.31649393,-8.294142607727872
image_00468.png,469,0.31649393,-8.294142607727872
image_00469.png,470,0.31649393,-8.294142607727872
image_00470.png,471,0.31649393,-8.294142607727872
image_00471.png,472,0.31649393,-0.9850851483244087
image_00472.png,473,0.30338314,1.2082820696202148
image_00473.png,474,0.29956523,2.6377085448146604
image_00474.png,475,0.23027325,3.41530214441071
image_00475.png,476,0.15312365,5.225821904759089
image_00476.png,477,0.06701114,5.225821904759089
